Name,club,overall,player_positions
Rodrigo Migone,Patronato,61,ST
Reghan Tumilty,Ross County FC,61,"RB, RWB"
Kyle Howkins,Cambridge United,61,CB
Tobias Heintz,Sarpsborg 08 FF,61,"LM, ST"
Simone Pontisso,Udinese,61,"CM, CDM"
Jeremy Helmer,AZ Alkmaar,61,"CAM, CM"
Christian Køhler,FC Helsingør,61,CM
Yusuf Serdar Çoban,Alanyaspor,61,ST
Thomas Robinet,FC Sochaux-Montbéliard,61,RM
Patrik Karlsson Lagemyr,IFK Göteborg,61,"LM, RM"
Julien Da Costa,Chamois Niortais Football Club,61,RB
初瀬 亮,Gamba Osaka,61,"LB, RB, RM"
Félix Banega,San Martín de San Juan,61,CM
David Okereke,Spezia,61,ST
Sebastián Villa,Deportes Tolima,61,"LM, RM"
Antoine Bernede,Paris Saint-Germain,61,CAM
Siebe Horemans,KAA Gent,61,CB
Walter Bracamonte,Unión de Santa Fe,61,"LM, CAM"
Diego Marrero Parras,UD Las Palmas,61,RB
Elias Huth,FC Rot-Weiß Erfurt,61,ST
문정인 文政仁,Ulsan Hyundai FC,61,GK
Devonte Redmond,Scunthorpe United,61,"CM, CAM, ST"
Leo Bengtsson,Hammarby IF,61,RM
Leon Jensen,SV Werder Bremen II,61,CAM
Emmanuel Banda,KV Oostende,61,CAM
Diego Snepvangers,NAC Breda,61,"CAM, LM"
Nicolò Casale,Perugia,61,CB
Brian Torres Aguilar,CD Tenerife,61,"CB, CDM"
Charles Chinedu Ezeh,Lillestrøm SK,61,CDM
Facundo Tomás Garcés,Club Atlético Colón,61,CB
Jack Barmby,Portland Timbers,61,"CAM, LWB"
Jerome Sinclair,Watford,61,ST
Jordan Allen,Real Salt Lake,61,"LW, CAM, CM"
Youssouf Koné,Stade de Reims,61,LB
Jens Jakob Thomasen,Odense Boldklub,61,CM
Smail Prevljak,SV Mattersburg,61,"ST, LW, RW"
Alejandro Gutiérrez Mozo,CD Leganés,61,"CM, CAM"
Anthony Kalik,Sydney FC,61,CAM
Wieger Sietsma,Milton Keynes Dons,61,GK
Mauro Alberto Laínez Leyva,Club León,61,RM
Danilo Arboleda,Patriotas Boyacá FC,61,CB
Marcin Listkowski,Pogoń Szczecin,61,"RM, ST, CAM"
Nikolai Rehnen,DSC Arminia Bielefeld,61,GK
Emiliano Ozuna,Club Atlético Temperley,61,LM
Dominik Schad,SpVgg Greuther Fürth,61,"LWB, RWB"
홍승현 洪承铉,Daegu FC,61,RM
Phillip Tietz,Eintracht Braunschweig,61,ST
Timo Hübers,Hannover 96,61,CB
Vahid Selimović,FC Metz,61,CB
Ortwin De Wolf,Sporting Lokeren,61,GK
Ibrahima Conté,FC Lorient,61,CB
이상민 李圣明,Suwon Samsung Bluewings,61,CDM
Nicolás Domínguez,Vélez Sarsfield,61,CM
Jeremies Miguel Valerón Ramón,UD Las Palmas,61,LB
Ayman Al Khulaif,Al Ahli,61,RM
Enis Bytyqi,FC Würzburger Kickers,61,"ST, RM"
Sofiane Ahmed-Kadi,US Salernitana 1919,61,"RW, LW"
Víctor López Ibáñez,Deportivo Alavés,61,CM
Emeka Friday Eze,SK Sturm Graz,61,ST
Nicolas Gavory,Clermont Foot 63,61,RM
Ulrik Yttergård Jenssen,Tromsø IL,61,"CDM, CM, CB"
Pascal  Itter,SC Paderborn 07,61,"RB, CB, CDM"
Hakeeb Adelakun,Scunthorpe United,61,"RM, LM"
Jordan Houghton,Doncaster Rovers,61,CM
Daniel Iglesias Gago,Deportivo Alavés,61,ST
Charlie Horton,DC United,61,GK
Sammie Szmodics,Colchester United,61,CAM
Jack Stacey,Luton Town,61,RB
Conor O'Malley,Peterborough United,61,GK
Cristian Torres,Club León,61,CB
Cole Kpekawa,Colchester United,61,"LB, CB, LWB"
Max Clark,Hull City,61,"LB, CDM"
Jérémie Porsan-Clemente,Montpellier HSC,61,ST
Zak Vyner,Bristol City,61,"RB, CB"
Will Miller,Burton Albion,61,"LM, ST, CAM"
Giovanni Sbrissa,Cesena,61,"CM, CAM"
Agustín Fontana,Club Atlético Banfield,61,ST
Tomáš Vestenický,Cracovia,61,"RM, ST"
Maximiliano Caufriez,Waasland-Beveren,61,CB
Julius Ertlthaler,SV Mattersburg,61,CAM
Darren Oldaker,Gillingham,61,CM
Luca Zanon,Ternana,61,"LB, LM"
茂木 骏佑,Vegalta Sendai,61,"RM, CAM"
Rezo Gavtadze,FC Ural Yekaterinburg,61,RM
Simone Edera,Torino,61,RW
Pierrick Fito,Montpellier HSC,61,CDM
Qazim Laçi,AC Ajaccio,61,CM
Stefan Mladenovic,Odds BK,61,"LW, RW"
Oliver Rathbone,Rochdale,61,"CM, CAM"
Khaled Al Samiri,Al Ittihad,61,"CM, CDM"
Yusuf Çelik,Antalyaspor,61,"CB, LB"
Abuchi Obinwa,Columbus Crew SC,61,CDM
Marcus Degerlund,Hammarby IF,61,CB
Mishari Al Qahtani,Al Hilal,61,"CM, CDM, CAM"
Firat Sucsuz,FC Carl Zeiss Jena,61,"LB, LM"
Shkelqim Demhasaj,FC Luzern,61,ST
Félix Eboa Eboa,En Avant de Guingamp,61,CB
Siriki Dembele,Grimsby Town,61,RM
Florian Flecker,Wolfsberger AC,61,RM
Chahreddine Boukholda,LOSC Lille,61,CAM
Dominik Pelivan,SG Sonnenhof Großaspach,61,CDM
Federico Vicente Olivera Núñez,CD Tenerife,61,"CB, RB"
Luan Leite da Silva,SK Sturm Graz,61,CB
Aslanbek Sikoev,Arsenal Tula,61,ST
Mauro Gabriel Ortiz,Club Atlético Talleres,61,"RW, CF"
Kévin Lucien Zohi,RC Strasbourg Alsace,61,ST
Mauro Gabriel Osores,Atlético Tucumán,61,CB
Graham Burke,Shamrock Rovers,61,"LM, CAM"
Dan Butler,Newport County,61,"LWB, LB"
Thomas Dähne,HJK Helsinki,61,GK
Paul Arnold Garita,Bristol City,61,ST
Lewis Walters,Nottingham Forest,61,ST
Maximilian Reule,SG Sonnenhof Großaspach,61,GK
Jordi Hiwula,Fleetwood Town,61,"LW, ST"
Sergio Felipe Román Palacios,Once Caldas,61,GK
Alessio Ezequiel Naim Ham,Argentinos Juniors,61,"CM, CDM"
Daniel Steininger,SpVgg Greuther Fürth,61,RM
Samir Nabi,Carlisle United,61,CM
Karol Świderski,Jagiellonia Białystok,61,ST
Abdullah Al Ammar,Al Fateh,61,"LB, LM"
Antonio Navas Vargas,UD Almería,61,RB
Ronan Curtis,Derry City,61,"LM, LW"
Jostein Gundersen,Tromsø IL,61,CB
Dzhamal Dibirgadzhiev,FC Anzhi Makhachkala,61,ST
Víctor Manuel Zúñiga Medina,Cruz Azul,61,RW
Emmanuel Ntim,Valenciennes FC,61,"RB, CB, CDM"
川邉 骏,Júbilo Iwata,61,CDM
이한도 李韩道,GwangJu FC,61,CB
Jesús García,Deportivo Toluca,61,RB
Pedro Silva Torrejón,Club Olimpo,61,"LB, LM"
Flavio Medeiros da Silva,Boavista FC,61,CDM
Diogo Miguel Guedes Almeida,CD Feirense,61,RB
Trevor David,ADO Den Haag,61,RB
Hassan Jamal Al Habib,Ettifaq FC,61,CM
Krystian Miś,Korona Kielce,61,LB
Nahum Gómez Del Rosal,Pachuca,61,"RW, CAM"
Mayron De Almeida,Tours FC,61,"ST, LW"
Juan Moreno Fernández,Atlético Madrid,61,RM
서영재 徐永在,Hamburger SV,61,"LB, LM"
Stanley Amuzie,FC Lugano,61,LB
Sergio Arribas Blázquez,CD Leganés,61,"CAM, RM"
Dennis Lippert,1. FC Nürnberg,61,LB
Nicolás Steven Roa Reyes,Tigres FC,61,"LM, RB"
Lebo Mothiba,Valenciennes FC,61,ST
Saturday Keigo Erimuya,Cádiz CF,61,CB
박대한 朴大韩,Jeonnam Dragons,61,GK
Gabriel Darío Carrasco,Club Atlético Lanús,61,"RB, RWB"
Roberto Olabe Del Arco,Atlético Madrid,61,"LM, CM"
Jorge Pomareta Pablos,CD Numancia,61,"CB, CDM"
Kurt Abrahams,Sint-Truidense VV,61,CAM
José Manuel Sagredo Chávez,Bolivia,61,LB
Thore Jacobsen,SV Werder Bremen II,61,"LM, LB"
Braydon Manu,Hallescher FC,61,"LM, RM"
Rahman Buğra Çağıran,Yeni Malatyaspor,61,"CDM, CB, LB"
Tommaso Nobile,FC Pro Vercelli 1892,61,GK
Enrique Cedillo,Club América,61,CB
Assim Omer Al Haj Madibo,KAS Eupen,61,CDM
Mario Prezioso,Carpi,61,CM
Eros Dacaj,Eintracht Braunschweig,61,"CM, CAM"
Jordan Tell,Stade Rennais FC,61,ST
Miguel Ángel Merentiel Serrano,Lorca FC,61,"ST, CAM, RM"
Gaizka Campos Bahíllo,CD Numancia,61,GK
Luis Antonio Amarilla Lencina,Vélez Sarsfield,61,ST
Jayden Stockley,Exeter City,61,ST
Josh Ruffels,Oxford United,61,"CM, CDM, LB"
Elliott  Hewitt,Notts County,61,"CM, CB, RB"
Carlos Daniel Cevada Teixeira,Clube Sport Marítimo,61,ST
Ryan Edwards,Partick Thistle FC,61,CAM
Cole Stockton,Heart of Midlothian,61,ST
Wesley Jobello,GFC Ajaccio,61,"LM, CAM"
Matteo Ricci,US Salernitana 1919,61,"CM, CDM"
Casper Nielsen,Odense Boldklub,61,"CM, LM, RM"
Dramane Konate,FC Pro Vercelli 1892,61,CB
Patryk Stępiński,Wisła Płock,61,"LB, RB"
Dominic Gape,Wycombe Wanderers,61,"CM, CDM"
Darryl Geurts,SC Paderborn 07,61,"LM, RM"
Filippo Berra,FC Pro Vercelli 1892,61,RB
Víctor Milke,Querétaro,61,"CB, LB"
Xavier Quintillá Guasch,Villarreal CF,61,"LB, CB, CDM"
Michele Rocca,FC Pro Vercelli 1892,61,CM
Emre Can Coşkun,Göztepe SK,61,CB
Luis Gerardo Chávez Magallón,Club Tijuana,61,"CM, LM"
Connor Dimaio,Chesterfield,61,CM
Rob Dickie,Lincoln City,61,"CB, RB"
Svenn Crone,Brøndby IF,61,"LB, RB"
Joel Gerezgiher,Holstein Kiel,61,"LM, RM, CAM"
Mathias Greve,Odense Boldklub,61,"RM, CM"
Aleksandr Troshechkin,FC Tosno,61,CDM
Massimiliano Gatto,Chievo Verona,61,"LW, RW, CAM"
Artem Samsonov,Spartak Moscow,61,"CDM, LM"
Mohamed Mara,FC Lorient,61,"ST, CAM, LM"
Emmanuel Martínez,Chacarita Juniors,61,"LM, RM"
Fredrik Krogstad,Lillestrøm SK,61,"CM, RM"
Liam Smith,Newcastle United,61,CM
David Niepsuj,Pogoń Szczecin,61,RB
Rick Wulle,SV Sandhausen,61,GK
Sebastian Stolze, SSV Jahn Regensburg,61,ST
Tinotenda Kadewere,Djurgårdens IF,61,"ST, CM"
Moussa Koné,FC Zürich,61,"ST, LW"
Miloš Pantović,FC Bayern München,61,"LW, RW, CF"
Matías Sosa,Defensa y Justicia,61,"CAM, RW"
Roberto Núñez Mañas,Royal Antwerp FC,61,ST
Sebastian Starke Hedlund,Kalmar FF,61,CB
Wellington Daniel Bueno,Kashima Antlers,61,CB
森 島司,Sanfrecce Hiroshima,61,"CAM, CF, LW"
Damien Mouchamps,KAS Eupen,61,"ST, LM"
Pablo Vázquez Pérez,Granada CF,61,"CB, CDM"
Pierre-Yves Hamel,FC Lorient,61,ST
Giuseppe Leo,Karlsruher SC,61,CB
Sven Kopp, SSV Jahn Regensburg,61,"CB, RB"
Ethan Pinnock,Barnsley,61,"CB, LB, CDM"
Juan Pedro Sánchez Pérez,Lorca FC,61,GK
Juan Álvarez,Club Atlético Banfield,61,LM
Sylla Sow,FC Utrecht,61,ST
Santiago Samanes Bonito,Real Valladolid CF,61,LM
Franco Emanuel Bolo,Atlético Huila,61,CAM
Ibrahima Wadji,Molde FK,61,"RW, ST, LW"
Esteban Gabriel Rueda,Argentinos Juniors,61,"RW, ST"
Emmanuele Cicerelli,US Salernitana 1919,61,LW
Sverre Hjelle  Økland,Kristiansund BK,61,"CM, RM"
George Benjamin Williams,Milton Keynes Dons,61,"RB, CB, LB"
Sean McDermott,Kristiansund BK,61,GK
Dejan Stojanović,FC St. Gallen,61,GK
Luke Byrne,Shamrock Rovers,61,LB
Kieron Morris,Walsall,61,"CM, RM, LM"
Jordi Balk,St. Patrick's Athletic,61,CB
Mattijs Branderhorst,Willem II,61,GK
Reece Flanagan,Walsall,61,"CM, CDM"
Niccoló Belloni,Carpi,61,"RM, RW"
Juan David Rodríguez Rico,Cortuluá,61,"CAM, CDM"
Cédric Brunner,FC Zürich,61,"RB, CB"
Juan Delgado Sirvent,Levante UD,61,ST
Maximiliano David González,Rosario Central,61,"CM, CDM, RM"
Aldo Yaninn Benítez Montes,Deportivo Toluca,61,LB
Leandro Contin,Gimnasia y Esgrima La Plata,61,ST
Jorge Adán Beltrán,Real Zaragoza,61,CB
Hamad Suliman Al Jayzani,Al Shabab,61,RB
David González Gómez,Real Oviedo,61,ST
Eric Verstappen,Eintracht Braunschweig,61,GK
이동수 李东洙,Jeju United FC,61,"CM, CDM"
Asen Georgiev,Bulgaria,61,CB
Emmanuel Letlotlo,Kaizer Chiefs,61,ST
Luís Vinícius da Silva Matos,Vegalta Sendai,61,CB
Felipe Ávila,Tigres FC,61,LM
瀬川 祐輔,Omiya Ardija,61,"RW, LW, ST"
奥奈 武,Urawa Red Diamonds,61,ST
임찬울 林昌宇,Gangwon FC,61,CM
Davud Tuma,FC Carl Zeiss Jena,61,LM
Philipp Wiesinger,LASK Linz,61,CB
Jonathan Clauss,US Quevilly Rouen Métropole,61,RB
Vernon De Marco,Lech Poznań,61,"CB, LB, CDM"
Josep Miguel Fernández Codina,Oxford United,61,"CM, CAM, LW"
Saba Lobjanidze,Randers FC,61,"LM, RM"
Jasse Tuominen,Finland,61,"ST, CAM"
Aslak Falch,IFK Norrköping,61,GK
Jesse Joronen,AC Horsens,61,GK
Elton Monteiro Almada,FC Lausanne-Sport,61,CB
Oliver Turton,Blackpool,61,RB
Andrea Tozzo,Sampdoria,61,GK
Ben Wilson,Oldham Athletic,61,GK
Marc Pelosi,San Jose Earthquakes,61,"CM, LM"
Philipp Erhardt,SV Mattersburg,61,"CDM, CB"
Harry Middleton,Port Vale,61,"CM, CDM"
Jordan Cranston,Cheltenham Town,61,"LB, LWB"
Aleksander Jagiełło,Piast Gliwice,61,"LM, RM"
Jordon Forster,Cheltenham Town,61,"RB, CB"
Bradley Barry,Chesterfield,61,"RWB, RB"
Andreas Bruhn Christensen,Randers FC,61,"RM, LM"
Runar Espejord,Tromsø IL,61,ST
Tino Casali,SV Mattersburg,61,GK
Tom James,Yeovil Town,61,CB
Craig MacGillivray,Shrewsbury,61,GK
Sandesh Jhingan,India,61,CB
Gregorio Sierra Pérez,CD Numancia,61,"CM, CB"
Nicolás Pelaitay,San Martín de San Juan,61,CDM
Earl Edwards Jr.,Orlando City SC,61,GK
Jake McGing,Central Coast Mariners,61,"CB, CDM"
Kevin Holt,Dundee FC,61,LB
Alejandro García Fernández,SD Huesca,61,CB
Joey Calistri,Chicago Fire,61,"ST, RW"
Xuân Trường Lương,Gangwon FC,61,"CM, CDM"
手塚 康平,Kashiwa Reysol,61,CDM
Aïssa Bilal Laïdouni,Angers SCO,61,RB
Joël Geissmann,FC Lausanne-Sport,61,"CM, CDM"
Andrea Beghetto,Frosinone,61,LM
Anthony de Freitas,Port Vale,61,RM
Facundo Barceló,San Martín de San Juan,61,ST
Ronielson da Silva Barbosa,Albirex Niigata,61,"ST, RM"
Giovanni Terrani,Perugia,61,"LW, RW, CF"
Justin Schmidt,Real Salt Lake,61,"CB, LB"
Ross Laidlaw,Hibernian,61,GK
Thomas Hagn,SpVgg Unterhaching,61,LB
Laurin von Piechowski,Chemnitzer FC,61,CB
Morten Rüdiger,FC Rot-Weiß Erfurt,61,"LW, LB"
Bevic Moussiti-oko,Le Havre AC,61,ST
Branislav Pindroch,Notts County,61,GK
Connor  Smith,Yeovil Town,61,"CM, RM"
Andreas Andersson,Östersunds FK,61,GK
Nicky Low,Derry City,61,CM
James Mzamo Musa,Sporting Kansas City,61,"CDM, CM, CB"
Daniel Potts,Luton Town,61,"LB, LWB"
Zander Clark,St. Johnstone FC,61,GK
Jordan Roberts,Crawley Town,61,LM
Luke Gambin,Luton Town,61,"LM, CM"
Luca Dürholtz,Holstein Kiel,61,CAM
Craig Roddan,Sligo Rovers,61,"CDM, CM"
Alexander Winkler,SpVgg Unterhaching,61,CB
Nico Brandenburger,SC Fortuna Köln,61,"CDM, CM"
Reece Mitchell,Chesterfield,61,"LM, RM"
Manuel Emilio Palacios Murillo,Alianza Petrolera,61,ST
Tobías Figueroa,Belgrano de Córdoba,61,ST
Quentin N'Gakoutou,AS Monaco,61,ST
傅欢,China PR,61,LB
Marco Pinato,Venezia FC,61,"LB, LM"
Ben Richards-Everton,Accrington Stanley,61,CB
Théo Valls,Nîmes Olympique,61,"CM, CDM"
Jonathan Correia,En Avant de Guingamp,61,"RB, LB"
Ijiel César Protti,Chacarita Juniors,61,"ST, CAM"
Alexis Alégué,FC Nantes,61,"RM, LM"
James Aguirre,Atlético Bucaramanga,61,GK
Oliver Hawkins,Portsmouth,61,ST
小林 誠吾,Vissel Kobe,61,"RM, CM, CF"
Daniel Zeaiter,MSV Duisburg,61,GK
Dominik Nothnagel,SV Wehen Wiesbaden,61,"LB, RB"
Danijel Petrovic,SKN St. Pölten,61,CB
Maximilian Jansen,SV Sandhausen,61,"CM, CDM"
Dennis Srbeny,SC Paderborn 07,61,ST
Moritz Fritz,SC Fortuna Köln,61,"CDM, CB"
Danny Lloyd,Peterborough United,61,"CAM, ST, LM"
Sebastian Jakubiak,Heracles Almelo,61,CDM
Leo Štulac,Venezia FC,61,CDM
Giancarlo Malcore,Carpi,61,ST
Michael Smith,Bury,61,ST
Mark Cullen,Blackpool,61,ST
Aaron McCarey,Ross County FC,61,GK
Miles Storey,Partick Thistle FC,61,ST
Tom Nichols,Bristol Rovers,61,"ST, LW"
Niclas Erlbeck,FC Carl Zeiss Jena,61,"CM, CDM"
조민우 赵民宇,Pohang Steelers,61,"CB, RB"
Niclas Vemmelund,Dundalk,61,"CB, RB"
Jordan Elsey,Adelaide United,61,"CB, RB"
Andrea Ingegneri,Palermo,61,"CB, LB"
Jesús Tamayo Tapia,Getafe CF,61,ST
Mohammed Al Saiari,Ettifaq FC,61,ST
김종민 金宗珉,Suwon Samsung Bluewings,61,ST
Rômulo Cabral,Hammarby IF,61,ST
Yannick Mamilonne,US Quevilly Rouen Métropole,61,ST
Vladimir Golemić,FC Lugano,61,CB
우상호 禹相云,Daegu FC,61,"CDM, CM"
Daniel Johnson,Chicago Fire,61,"LM, RM"
荒野 拓馬,Hokkaido Consadole Sapporo,61,CAM
Connor Maloney,Columbus Crew SC,61,"RB, RWB"
Fahad Al Hajeri,Ettifaq FC,61,CB
Joël Kiassumbua,FC Lugano,61,GK
Luka Tankulic,VfL Sportfreunde Lotte,61,ST
Gilbert Álvarez,Bolivia,61,ST
Henrik Kjelsrud Johansen,Vålerenga Fotball,61,ST
Erik Zenga,Hallescher FC,61,CDM
Fahad Muqbil Al Rashidi,Al Raed,61,"CM, CDM, RM"
Musab Bandar Al Otaibi,Al Batin,61,"CAM, LM, RM"
Simon Grether,FC Luzern,61,"RB, CM, RM"
Fahad Ayed Al Johani,Al Qadisiyah,61,"RM, ST"
Drissa Traoré,Forest Green Rovers,61,"CDM, CM"
Yair Bonnin,Gimnasia y Esgrima La Plata,61,GK
Kevin Garcia,Houston Dynamo,61,"CB, LB, LM"
Mohammed Abdu Khubrani,Al Qadisiyah,61,CB
Mazen Ali Abu Shararah,Al Qadisiyah,61,ST
Samir Benamar,FC Rot-Weiß Erfurt,61,"LM, LB"
Delphin Tshiembe,AC Horsens,61,CM
Ferid Ali,AFC Eskilstuna,61,"RM, CM"
Max Dombrowka,SpVgg Unterhaching,61,"LB, RB"
Yan Kazaev,FC Tosno,61,"CAM, CDM"
Francesco Cernuto,Venezia FC,61,CB
Kyle Letheren,Plymouth Argyle,61,GK
Matthew Briggs,Chesterfield,61,"LB, CB, LWB"
Luke Waterfall,Lincoln City,61,CB
安藤 骏介,Kawasaki Frontale,61,GK
Tim Björkström,Östersunds FK,61,RB
Jamie Grimes,Cheltenham Town,61,CB
Bryan Meredith,Seattle Sounders FC,61,GK
Antonio José López Martínez,Lorca FC,61,CB
Felice Vecchione,SG Sonnenhof Großaspach,61,"LWB, RWB"
이양종 李阳宗,Daegu FC,61,GK
Hussain Al Shuwaysh,Al Raed,61,"CB, LB"
Blake Powell,Central Coast Mariners,61,"ST, CAM"
John Stertzer,New York City FC,61,"CM, CDM"
Paulo Retre,Sydney FC,61,"RB, CDM"
Jake Hessenthaler,Gillingham,61,CM
Mansour Ibrahim Hamzi,Al Faisaly,61,"RM, CAM"
김상원 金相沅,GwangJu FC,61,"LM, LB"
Cristian Báez,Godoy Cruz,61,"CB, RB"
Santiago Gabriel Martínez Pintos,Belgrano de Córdoba,61,"CM, CB"
Marvin Leandro Vallecilla Gómez,Atlético Huila,61,LB
Chris Stokes,Coventry City,61,"LB, CB"
Rodrigo Caballuci,Club Olimpo,61,"LM, LW, RM"
Santiago Chacón,San Martín de San Juan,61,RM
Ivan Marconi,US Cremonese,61,CB
Ezequiel Alejandro Rodríguez,Club Atlético Tigre,61,CAM
Marcus Hansson,Djurgårdens IF,61,"CM, CB"
Dragan Mihajlovic,FC Lugano,61,"LM, RM, RB"
Michael Gardawski,Korona Kielce,61,CF
Umut Gündoğan,Galatasaray SK,61,CM
Daniel Kearns,Sligo Rovers,61,"RM, LM"
Alberto Gerbo,Foggia,61,RB
Kurtis Byrne,St. Patrick's Athletic,61,"ST, LW, CAM"
Mehdi Bourabia,Atiker Konyaspor,61,"CAM, CF, CM"
Tor Øyvind Stensæter Hovda,Sarpsborg 08 FF,61,CM
Tom Miller,Carlisle United,61,"RB, RWB"
Seán Houston,Finn Harps,61,"CM, CAM"
Ramón Rodríguez da Silva,SønderjyskE,61,RB
Pål Erik  Ulvestad,Kristiansund BK,61,CM
Krzysztof Baran,Bruk-Bet Termalica Nieciecza,61,GK
황순민 金胜敏,Sangju Sangmu FC,61,"CM, CAM"
Robbie Willmott,Newport County,61,"LWB, LW, RWB"
Jérôme Phojo,Clermont Foot 63,61,RB
Ibrahim Al Zubaidi,Al Taawoun,61,LB
Stephen O'Donnell,Kilmarnock,61,RB
Fabio Enrique Castillo Choco,Jaguares de Córdoba,61,RB
Alex Fisher,Motherwell,61,ST
Leandro De Bórtoli,Club Atlético Temperley,61,GK
Hassan Essa Jafry,Al Fayha,61,"CDM, CM"
Emanuel Sakic,SCR Altach,61,"RB, RM"
Mikhail Kostyukov,Amkar Perm,61,"RM, LM"
Gary Martin,Sporting Lokeren,61,ST
Andreas Holm Jensen,FC Helsingør,61,CB
Alan Smith,Notts County,61,"CM, CDM"
Glenn Morris,Crawley Town,61,GK
Jonas Johansen,Tromsø IL,61,CM
Joe Murphy,Bury,61,GK
Michael Brown,Port Vale,61,"CM, CDM"
Stephen Bywater,Burton Albion,61,GK
Landry Bonnefoi,RC Strasbourg Alsace,61,GK
Ben Williams,Blackpool,61,GK
Yosgart Ernesto Gutiérrez Serna,Club Necaxa,61,GK
Boris Rotenberg,Lokomotiv Moscow,61,"RB, RWB"
Kim Christensen,FC København,61,GK
Thomas  Guldborg Christensen,Lyngby BK,61,CB
Scott Flinders,Cheltenham Town,61,GK
Cezary Stefańczyk,Wisła Płock,61,RB
황지수 黄智秀,Pohang Steelers,61,"CDM, CM"
Killian Brennan,St. Patrick's Athletic,61,"CDM, CM, CAM"
Brendan Clarke,Limerick FC,61,GK
Fabricio Germán Lenci,Argentinos Juniors,61,ST
Mark Roberts,Forest Green Rovers,61,CB
Tim Clancy,Bray Wanderers,61,CB
Conor Kenna,Bray Wanderers,61,CB
Stefan Batan,Hammarby IF,61,LB
Xavier Tomas,Hamilton Academical FC,61,CB
Jeppe  Feldsted Brandrup,Lyngby BK,61,RB
Luke Summerfield,Grimsby Town,61,CM
Theo Robinson,Southend United,61,ST
Joe Anyon,Chesterfield,61,GK
Fulvio Sulmoni,FC Lugano,61,CB
Stuart Sinclair,Bristol Rovers,61,"CM, RM"
Joe Thompson,Rochdale,61,"RM, LM, ST"
Abdullah Jaman Al Shuhail,Al Ittihad,61,"LB, RB"
Ben Kennedy,Central Coast Mariners,61,GK
Stefan Larsson,Kalmar FF,61,LB
Sean McAllister,Grimsby Town,61,CM
Jamie Jones,Wigan Athletic,61,GK
Medy Elito,Cambridge United,61,"LM, CM"
Kelvin Etuhu,Carlisle United,61,"CM, CDM"
Marvin Bartley,Hibernian,61,CM
Ian Bermingham,St. Patrick's Athletic,61,LB
Peter Vincenti,Coventry City,61,"RM, LM"
Danijel Subotić,Ulsan Hyundai FC,61,"ST, CF"
菊地 直哉,Hokkaido Consadole Sapporo,61,"CB, CDM"
David McAllister,Shamrock Rovers,61,"CM, CDM"
Michal Peškovič,Cracovia,61,GK
Lars Bender,SC Fortuna Köln,61,"LB, RM, CM"
Aaron Morris,Gillingham,61,"CDM, CM, RB"
Francesco Bombagi,Ternana,61,"CAM, CF, CM"
Anthony Golec,Central Coast Mariners,61,"CB, LB"
宮崎 智彦,Júbilo Iwata,61,CM
増川 隆洋,Hokkaido Consadole Sapporo,61,CB
Mauricio Albornoz,AFC Eskilstuna,61,"CDM, CM, CB"
Sergei Zenjov,Cracovia,61,RM
Kevin Fickentscher,FC Sion,61,GK
矢野 貴章,Albirex Niigata,61,"RB, RM"
Pavel Komolov,Amkar Perm,61,"CM, RM"
Fozil Musaev,Júbilo Iwata,61,"CDM, CM, CB"
송창호 宋昌镐,Jeonnam Dragons,61,"CDM, CM"
Rafał Siemaszko,Arka Gdynia,61,ST
Julen Colinas Olaizola,Cultural Leonesa,61,RM
Adriano Montalto,Ternana,61,ST
Richard Okunorobo Islas,Lobos BUAP,61,CB
Zourab Tsiskaridze,AFC Eskilstuna,61,"CB, LB"
Mustafa Reda Malayekah,Al Faisaly,61,GK
Abdulrahim Jezawi,Al Raed,61,LM
Matthew Rhead,Lincoln City,61,"ST, CF"
Robin Singh,India,61,ST
Paul Paton,St. Johnstone FC,61,"CM, CDM"
Danny Wright,Cheltenham Town,61,ST
Thomas Zündel,Wolfsberger AC,61,"RM, RB, LB"
오광진 吴光珍,Daegu FC,61,LM
Juan Eduardo Fierro Ribera,Bolivia,61,ST
Wílson Antonio Mena Asprilla,Tigres FC,61,"ST, RM"
Darian MacKinnon,Hamilton Academical FC,61,"CDM, CM"
Jonathan Damián Iglesias,Clermont Foot 63,61,"CM, CAM"
Abdulrahman Dagriri,Al Fayha,61,GK
주현우 朱炫吾,GwangJu FC,61,"LW, RW"
Eugeneson Lyngdoh,India,61,"CM, CDM"
Francisco José Sánchez Rodríguez,SV Mattersburg,61,"LM, LB"
Wanderson Carvalho Oliveira,Pohang Steelers,61,"ST, LM, LB"
Sergio Abel Peralta,Patronato,61,RM
Carlo Pelagatti,Cittadella,61,"CB, RB"
大野 和成,Albirex Niigata,61,CB
镰田 次郎,Kashiwa Reysol,61,"CB, RB"
加藤 大,Albirex Niigata,61,"RM, CM"
松浦 拓弥,Júbilo Iwata,61,"LM, CAM, LW, RW"
榎本 哲也,Urawa Red Diamonds,61,GK
兵藤 慎剛,Hokkaido Consadole Sapporo,61,"CM, RM, LM, CAM"
横谷 繁,Omiya Ardija,61,"CM, CDM"
斋藤 一樹,Júbilo Iwata,61,ST
Luis Danílson Córdoba Rodríguez,Independiente Medellín,61,"CDM, CM"
Tom Siwe,Jönköpings Södra IF,61,"LB, RB"
大规 周平,Vissel Kobe,61,"CF, ST"
Dhaifallah Al Qarni,Al Fayha,61,"CDM, CM"
Marcin Warcholak,Arka Gdynia,61,LB
