Name,club,overall,player_positions
Stéphan Raheriharimanana,OGC Nice,57,CDM
Luke O'Nien,Wycombe Wanderers,57,CM
Felix Dornebusch,VfL Bochum 1848,57,GK
Stefano Minelli,Brescia,57,GK
Anthony Mandrea,OGC Nice,57,GK
Rhys Turner,York City,57,ST
Ryan Huddart,Arsenal,57,GK
Nicolò Fazzi,Virtus Entella,57,"CM, CDM, RW"
Yunus Emre Kırdal,Çaykur Rizespor,57,GK
Marco Schuster,FC Augsburg,57,"CDM, CM"
Jacob Hjelte,Gefle IF,57,ST
Alex Purver,Leeds United,57,"CDM, CB"
Petar Gluhakovic,FK Austria Wien,57,"RB, RWB"
Adam Örn Arnarson,FC Nordsjælland,57,RB
Igor Leschuk,Dinamo Moscow,57,GK
Carlos Lobos,Universidad Católica,57,CM
Hamadou Karamoko,FC Lorient,57,CB
Gwang Wook Sim,Jeju United FC,57,LW
Timur Akmurzin,Rubin Kazan,57,GK
Vebjørn Walnum Vinje,FK Bodø/Glimt,57,CB
Tiago Emanuel de Jesus Morgado,Moreirense FC,57,CM
Morgan Kamin,Évian Thonon Gaillard FC,57,CM
Sven Sprangler,SV Mattersburg,57,"CM, CDM"
Ramiro Alexis Ríos,Vélez Sarsfield,57,CB
Noel Wembacher,SV Darmstadt 98,57,CB
Hasan Daş,Mersin İdman Yurdu,57,GK
Yusuf Mersin,Kasimpaşa SK,57,GK
Kal Naismith,Portsmouth,57,"RM, LM, ST"
Adi Yussuf,Mansfield Town,57,ST
JJ Hooper,Port Vale,57,ST
Gavan Holohan,Cork City,57,"CM, RB"
Hagi Gligor,Perth Glory,57,"CM, CDM"
Jannis Pellowski,FSV Frankfurt,57,GK
Kieran Wallace,Sheffield United,57,"CAM, CM, ST"
Saeed Al Zahrani,Al Wehda,57,ST
Jacob Blyth,Cambridge United,57,ST
Zakaria Sami,Al Ahli,57,CM
Cameron King,Norwich City,57,"CAM, LM"
Gabriel Flores,Arsenal de Sarandí,57,CM
Ryan Scully,Partick Thistle FC,57,GK
Juan Manuel De Alba Flores,Querétaro,57,CB
Elvedin Causi,FC Thun,57,ST
Jan-Lucas Dorow,1. FC Kaiserslautern,57,ST
Gabriel Mutombo Kupa,Angers SCO,57,CB
Leonel López,Club León,57,CM
Fredrik Widlund,Helsingborgs IF,57,LB
Daniel Luxbacher,SCR Altach,57,"RM, LM"
Nabil Aankour,Korona Kielce,57,"RM, LM, CAM"
Kudbettin Tekin Oğrak,Mersin İdman Yurdu,57,"CM, CDM, CB"
Iván Calero Ruiz,Derby County,57,CAM
José Manuel Ruiz Carrasco,Albacete BP,57,"CAM, RM"
Egzon Binaku,BK Häcken,57,LB
Denis Nikitin,Lokomotiv Moscow,57,RB
Ulises Tavares,La Equidad,57,ST
Emmanuel García,Godoy Cruz,57,CM
Ridwan Gyselinck,Sporting Lokeren,57,CB
Federico Gastón Castro,Club Atlético Sarmiento,57,ST
Sun Hong Park,GwangJu FC,57,"CAM, CM"
Jérémy Vachoux,Racing Club de Lens,57,GK
Carlos Humberto López Guzmán,Jaguares de Chiapas,57,CB
Romeo Fernandes,India,57,RW
Maxime Giron,Avellino,57,"LB, LM"
Kubilay Akyüz,Kasimpaşa SK,57,CM
Liam Noble,Notts County,57,CM
David Cawley,Sligo Rovers,57,"CM, CDM"
Mikkel  Vestergaard,Esbjerg fB,57,ST
Kevin Bigler,FC Thun,57,"RB, RM, LB"
Patrick Barrett,Dundalk,57,"CB, RB"
Roi Kehat,FK Austria Wien,57,"LM, ST"
Mitch Cooper,Newcastle Jets,57,"CM, CAM"
Leandro Di Gregorio,FC Zürich,57,"RWB, LWB"
Lawrence Vigouroux,Swindon Town,57,GK
Joaquín Muñoz,Audax Italiano,57,GK
Lars-Gunnar Johnsen,Tromsø IL,57,CDM
Andrew Hughes,Newport County,57,"CB, LB"
Oliver Thychosen,FC Nordsjælland,57,"CF, RW, LW"
Sebastian Bonecki,Zagłębie Lubin,57,"CDM, CM"
Adnan Kojić,IFK Norrköping,57,RB
Gerónimo Gastón Poblete,Club Atlético Colón,57,CM
Abdulelah Bin Mohammed,Najran SC,57,CM
Christoffer Østergaard,Hobro IK,57,CB
Dennis Slamar,Eintracht Braunschweig,57,CB
Mert Kula,Kasimpaşa SK,57,CB
Christian Derflinger,SV Grödig,57,"CAM, CM"
Ahmed Mashqi,Al Khaleej,57,LB
Luciano Vargas,Estudiantes de La Plata,57,CB
Thibaut Rausin,Royal Excel Mouscron,57,GK
Renzo Spinaci,Club Atlético Sarmiento,57,CM
Cristian Guanca,Club Atlético Colón,57,ST
Jackichand Singh,India,57,"ST, RM"
Abdulrahman Al Saeed,Al Wehda,57,RB
Matías Gabriel Contreras,Godoy Cruz,57,RB
Samir Benamar,DSC Arminia Bielefeld,57,"LM, LB"
Pedro Gilberto Vargas Moreno,Jaguares de Chiapas,57,CM
Zak Ansah,Newport County,57,ST
Alexander Lundin,Falkenbergs FF,57,GK
Dean Jarvis,Derry City,57,LB
Barry McNamee,Derry City,57,"CM, LM"
Brandon O'Neill,Sydney FC,57,"CDM, CB"
Emil Bellander,Gefle IF,57,ST
John Herron,Blackpool,57,"RM, RB"
Sebastián Giovini,Argentinos Juniors,57,GK
Juan Vieyra,Newell's Old Boys,57,"RM, CB"
Filip Raicevic,Vicenza,57,ST
Jorge Gómez Mediavilla,SD Eibar,57,GK
Aaron Kovar,Seattle Sounders FC,57,LM
Dardan Mustafa,Gefle IF,57,ST
Anton Andreasson,IF Elfsborg,57,CM
Yoo Sung Han,Jeonnam Dragons,57,GK
Bartosz Śpiączka,Górnik Łęczna,57,"ST, CAM, RM"
Stephen Dooley,Derry City,57,RM
Juan Carlos Oviedo,Deportivo San Marcos de Arica,57,"CAM, RM"
Gabriel Oscar Moyano,Godoy Cruz,57,LM
Valentin Jacob,AJ Auxerre,57,CAM
Alejandro Román Pantoja,CD Mirandés,57,"CDM, CM"
Maxim Starkov,FC Krasnodar,57,RB
İsmail Ayaz,Kasimpaşa SK,57,CDM
Jeanderson Salvador Pereira,Portland Timbers,57,LB
Ezequiel Michelli,Unión La Calera,57,CB
John Misael Riascos Silva,Boyacá Chicó FC,57,LM
Rob Lovejoy,Houston Dynamo,57,"LW, ST"
Eric Remedi,Club Atlético Banfield,57,CM
Andy Brennan,Newcastle Jets,57,"ST, LW"
Kévin Hoggas,Évian Thonon Gaillard FC,57,CAM
Andrea Pastore,Trapani,57,LB
Volodymyr Koval,Bruk-Bet Termalica Nieciecza,57,ST
Kasper Povlsen,Hobro IK,57,CM
Gilles Lentz,KV Kortrijk,57,GK
Rory Gaffney,Cambridge United,57,ST
Aaron Barry,Derry City,57,"CB, LB"
Ismahil Akinade,Bohemian FC,57,"ST, RM"
Abdulrahman Al Baraka,Al Taawoun,57,CDM
김봉래 Bong Rae Kim,Jeju United FC,57,"RB, CB"
Nicolás Batista,Argentinos Juniors,57,LB
Brayan Camilo Reyes,Audax Italiano,57,"CAM, RW, CF"
Álvaro Sáenz-Laguna Saavedra,CD Huachipato,57,GK
Christian de Jesús Mejía Martínez,Uniautónoma FC,57,"ST, LM"
Jordan Boy,Évian Thonon Gaillard FC,57,CM
Nicolás Oroz,Racing Club,57,LM
Marco Pinato,Vicenza,57,"RW, CM"
Javier Cabezas,Deportes Iquique,57,CB
Iván Henares Carrascosa,Albacete BP,57,ST
Juan Fernando Niño Perdómo,Atlético Huila,57,CM
Raly Cabral de Barros,SD Ponferradina,57,"ST, CF"
Eric Schaaf,SV Sandhausen,57,LB
Lucas Tagliapietra,Hamilton Academical FC,57,CB
Luke Mishu,DC United,57,CB
Pape Abou Cissé,AC Ajaccio,57,CB
Nathan Blissett,Bristol Rovers,57,ST
Mauro Rodolfo Pittón,Unión de Santa Fe,57,CM
Joe Gormley,Peterborough United,57,ST
David Mitchell,Dundee FC,57,GK
Mauro Rafael Geral Cerqueira,CD Nacional,57,LB
Ali Albulayhi,Al Fateh,57,CB
Dean Lyness,Burton Albion,57,GK
David Webster,Shamrock Rovers,57,"CB, RB"
Daniel Kenny Andrew,Fleetwood Town,57,LB
Stephen Folan,Cork City,57,CB
Alberto Prada Vega,SV Ried,57,"LB, CB"
Patrick Nzuzi,Sligo Rovers,57,"RB, RM, LB"
Marvin Baudry,SV Zulte-Waregem,57,"CB, RB"
Philipp Kühn,SV Sandhausen,57,GK
Ibrahim Bedhi,Al Wehda,57,CB
Michael Brouwer,Heracles Almelo,57,GK
Ögmundur Kristinsson,Hammarby IF,57,GK
Jeje Lalpekhlua,India,57,ST
Jimmy Ockford,Seattle Sounders FC,57,CB
Muteb Sharahili,Al Nassr,57,GK
Babacar Guèye,ESTAC Troyes,57,ST
Francescu Massoni,Tours FC,57,CAM
주현우 朱炫吾,GwangJu FC,57,"LM, RM"
Goran Jozinović,FC Lugano,57,"LB, CB"
Patrick Rossini,FC Lugano,57,ST
Scott Boden,Newport County,57,ST
Tom Miller,Carlisle United,57,"RB, CB"
Marc Warren,Perth Glory,57,LB
Steven Beattie,Cork City,57,"ST, RM, RB"
Samy Kehli,FC Metz,57,"RW, CAM"
Jason Mooney,Accrington Stanley,57,GK
John Mountney,Dundalk,57,"RM, CM, ST"
박세직 Se Jik Park,Incheon United FC,57,"LM, CAM, RM"
Mohammed Diarra,Odense Boldklub,57,"LB, CM, RB, CB"
Abdullah Al Harbi,Al Raed,57,"LB, CDM, RB"
Thomas Zündel,Wolfsberger AC,57,"LB, RB, RM"
Lukas Schubert,SV Grödig,57,RB
Arnab Kumar Mondal,India,57,CB
Sam Beasant,Cambridge United,57,GK
Dominik Sadzawicki,Górnik Zabrze,57,"RB, CB"
Javier Enrique Muñoz Calabacero,Deportes Iquique,57,LB
Kostadin Veselinov Gadzhalov,Dundee FC,57,"CB, CDM"
Jeysen Jair Núñez Charales,Deportivo Pasto,57,CAM
Andrea Nalini,US Salernitana 1919,57,RW
Jonathan Franks,Ross County FC,57,"RM, ST"
Carl Magnay,Hartlepool United,57,"CDM, RB, CB"
홍정남 洪正男,Jeonbuk Hyundai Motors,57,GK
Johan Svahn,Falkenbergs FF,57,LM
Diego Armando Espinel Malpica,Cúcuta Deportivo,57,RM
Kurtis Byrne,Dundalk,57,"CAM, ST"
Lukáš Janič,Podbeskidzie Bielsko-Biała,57,"CM, RM"
Radosław Pruchnik,Górnik Łęczna,57,CDM
Tim Markström,Hammarby IF,57,GK
Daniel Andersson,Helsingborgs IF,57,GK
Matt Oakley,Exeter City,57,"CB, CDM"
Dean Delany,Bohemian FC,57,GK
Dannie Bulman,AFC Wimbledon,57,"CM, CDM"
Adam Murray,Mansfield Town,57,"CM, CDM"
Chris Sedgwick,Bury,57,"CM, RM"
Richard Brush,Sligo Rovers,57,GK
Mark McNulty,Cork City,57,GK
Lorenzo Bucchi,FC Luzern,57,GK
Jonathan Smith,Luton Town,57,"CM, RB"
Sebastian Brandner,SCR Altach,57,GK
심영성 Young Sung Shim,Jeju United FC,57,"ST, CF"
Anthony Murphy,Bohemian FC,57,"CB, RB"
Steven Schumacher,Stevenage,57,"CDM, CM"
Tim Clancy,Sligo Rovers,57,RB
Calvin Andrew,Rochdale,57,ST
Stuart Sinclair,Bristol Rovers,57,CM
Luke Joyce,Carlisle United,57,"CM, CDM"
Rene Gilmartin,Watford,57,GK
Giampietro Perrulli,US Salernitana 1919,57,"LM, CM"
Fahad Al Shammari,Al Raed,57,GK
Patrick Kavanagh,Bohemian FC,57,"RM, LM"
James Chambers,St. Patrick's Athletic,57,"CDM, CM"
Christoph Kobleder,Wolfsberger AC,57,CB
Derek Prendergast,Bohemian FC,57,CB
Alexander Nadj,BK Häcken,57,GK
Freddy Hall,Limerick FC,57,GK
Abdulaziz Mbarak Al Hamsal,Najran SC,57,"CDM, CM, RB, LB"
Ali Dhawi,Najran SC,57,"ST, CF"
Carlos Andrés Abella Parra,Atlético Huila,57,GK
Robert Strobl,SV Grödig,57,"LB, CB"
Oscar Darío Martínez Pantoja,Uniautónoma FC,57,ST
Naif Al Balawi,Al Qadisiyah,57,"CAM, RM"
Carlos Geovanni Chávez Ospina,Uniautónoma FC,57,GK
Darian MacKinnon,Hamilton Academical FC,57,"CM, CDM"
Sergiusz Prusak,Górnik Łęczna,57,GK
Matías Vega,Club Atlético Aldosivi,57,GK
Luis Oscar Quiroga,Club Atlético Sarmiento,57,CAM
Pablo Vílchez,Club Atlético Temperley,57,ST
Ludovic Fardin,Red Star FC,57,CDM
Oscar Alberto Briceño Bueno,Deportivo Pasto,57,ST
Fabrizio Alastra,Palermo,56,GK
Giuseppe Pezzella,Palermo,56,"RB, LB"
Jack Ruddy,Bury,56,GK
Alejandro Zendejas Saavedra,FC Dallas,56,LM
Evgeniy Goshev,FC Rostov,56,GK
Dave Gnaase,1. FC Heidenheim 1846,56,CAM
Marley Bishop,Bristol City,56,ST
Vasilis Aggelopoulos,Panathinaikos FC,56,"CDM, CM"
Jarrod Bowen,Hull City,56,ST
Harold Moukoudi,Le Havre AC,56,CB
Niko Kijewski,Eintracht Braunschweig,56,LB
Mauricio Díaz,CD Antofagasta,56,CM
Moisés Ávila,CD O'Higgins,56,CM
Joel Coleman,Oldham Athletic,56,GK
Mikkel Kallesøe,Randers FC,56,"RM, RB"
Alex Jakubiak,Watford,56,ST
John Hou Sæter,Rosenborg BK,56,CM
Giuseppe Scalera,Bari,56,RB
Sander Berge,Vålerenga Fotball,56,CM
Iebe Swers,Sint-Truidense VV,56,RM
Tim Bodenröder,SpVgg Greuther Fürth,56,"ST, CAM, RM"
Senne Van Dooren,Waasland-Beveren,56,CB
Nahom Gebru,FSV Frankfurt,56,CAM
Valentin Wojtkowiak,Racing Club de Lens,56,"CB, CDM"
Louis Deschateaux,Stade Malherbe Caen,56,GK
Ismaïl Haddou,Valenciennes FC,56,RW
Andriy Boryachuk,Shakhtar Donetsk,56,"ST, CAM"
Reise Allassani,Crystal Palace,56,"LM, CAM"
Charlie Grainger,Leyton Orient,56,GK
Andreas Hollingen,IK Start,56,"CM, LM"
James Roberts,Oxford United,56,ST
Liam Truslove,Birmingham City,56,CM
Patrick Ciurria,Spezia,56,RW
Alex Finney,Bolton Wanderers,56,CB
Liam Kinsella,Walsall,56,"RB, CM"
Anthony Kalik,Central Coast Mariners,56,"CAM, ST"
Rezan Corlu,Brøndby IF,56,LW
Diego Gregori Díaz,Envigado FC,56,CAM
Denis Lemi Zakaria Lako Lado,BSC Young Boys,56,"CDM, CB"
Kevin Njie,1. FC Heidenheim 1846,56,CB
Ghjuvan Andria Piereschi,GFC Ajaccio,56,CM
Nick Gillekens,Oud-Heverlee Leuven,56,GK
William Nightingale,AFC Wimbledon,56,"CB, CDM"
Chadrac Akolo,FC Sion,56,"LW, LM, ST"
Kyle Bailey,Leicester City,56,ST
Patrick Kpozo,AIK,56,LB
Hugo Aine,AC Ajaccio,56,CM
Souheib Dhaflaoui,FC Nordsjælland,56,CAM
Rodrigo Bella,Vélez Sarsfield,56,RB
Bastian Kurz,FC Augsburg,56,"ST, CF"
Oskar Buur,Aarhus GF,56,RB
Adrián Zendejas Rodríguez,Club Tijuana,56,GK
Alexandre Arenate,Red Star FC,56,CM
Mathias Saavedra,CD Antofagasta,56,CB
Vitaliy Shilnikov,Krylya Sovetov Samara,56,GK
Matías Manríquez,CD Huachipato,56,"CB, LB"
Nicolás Valenzuela,Deportivo San Marcos de Arica,56,"CAM, CM"
Kwame Thomas,Blackpool,56,ST
Lasse Nilsen,Tromsø IL,56,"LB, LM"
Alfredo José Morelos Aviléz,Independiente Medellín,56,ST
Taylan Antalyalı,Gençlerbirliği SK,56,"CM, CDM"
Liam Rose,Central Coast Mariners,56,"CDM, CM"
Connal Trueman,Birmingham City,56,GK
Dean Hawkshaw,Kilmarnock,56,"RB, LB"
Tshutshu Tshakasua,Gefle IF,56,"RM, ST"
Joey Dujardin,Sporting Lokeren,56,RB
Germán Ferreyra,Vélez Sarsfield,56,CDM
Karim Essikal,SV Zulte-Waregem,56,"CDM, CM, CB"
Dmitriy Barinov,Lokomotiv Moscow,56,CDM
Eryin Alexis Sanhueza Mora,Audax Italiano,56,GK
Fabien Centonze,Évian Thonon Gaillard FC,56,"RM, RB, LB"
Florian Kohls,Hertha BSC,56,CM
Lyle Della-Verde,Fleetwood Town,56,"LM, RM, CF"
Gentrit Citaku,IFK Norrköping,56,RM
Robert Hunt,Brighton & Hove Albion,56,"LB, RB"
Jonathan Mitchell,Derby County,56,GK
Niall Keown,Reading,56,"CB, RB"
Lars-Jørgen Salvesen,IK Start,56,ST
Mour Paye,Olympique Lyonnais,56,"ST, RW, LW"
Jean Chopin,KV Oostende,56,GK
Mathias Greve,Odense Boldklub,56,CM
Prosper Kasim,IFK Göteborg,56,LM
Marko Dugandžić,Ternana,56,ST
Yann Mabella,AS Nancy Lorraine,56,ST
Sebastián Gómez,Universidad de Chile,56,ST
Krystian Kujawa,Wisła Kraków,56,CB
Ali Kazimi,SV Darmstadt 98,56,"LW, RW"
Felipe Venegas Núñez,Unión Española,56,CF
Mads Westlie Gundersen,Mjøndalen IF,56,"CM, CAM"
Daniel Morrissey,Cork City,56,ST
Andreas Linde,Molde FK,56,GK
Simen Nordermoen,Lillestrøm SK,56,"RB, RM"
David Fitzpatrick,AFC Wimbledon,56,"CAM, LM"
Petar Petrović,Malmö FF,56,LM
Eduardo López,Guadalajara,56,CAM
Dylan Murnane,Melbourne Victory,56,"LB, CB"
Riley Woodcock,Sydney FC,56,LB
Osman Hadzikic,FK Austria Wien,56,GK
Harrison Heath,Orlando City SC,56,CDM
Lorenzo Venuti,Brescia,56,"LB, RB"
Bartłomiej Smuczyński,Bruk-Bet Termalica Nieciecza,56,"CAM, RM, LM"
Peter Westberg,Kalmar FF,56,CM
Timo Königsmann,Hannover 96,56,GK
Rosario Enrique Cota Carrazco,Cruz Azul,56,LM
Adam Ryczkowski,Legia Warszawa,56,"RM, LM, ST"
Julian Pollersbeck,1. FC Kaiserslautern,56,GK
Dilan Axel Nicoletti Moscato,Club Tijuana,56,GK
Jeppe Friborg Simonsen,SønderjyskE,56,ST
Eddi Gava,Ternana,56,GK
Kyle Rowley,Walsall,56,CB
William Miller,Tottenham Hotspur,56,CAM
Mateo Castellano,Atlético de Rafaela,56,CM
Jamie Harney,Colchester United,56,CB
Christos Gravius,AIK,56,CM
Eric Bird,Philadelphia Union,56,CM
Mamadou Thiam,Dijon FCO,56,"RW, ST"
Eirik Wichne,IK Start,56,CM
Norman Peyretti,FC Thun,56,"RM, CM"
Kevin Bua,FC Zürich,56,"LW, LM"
Ricardo Alonso López Encinas,Club León,56,RB
Osvaldo Gabriel Arroyo,Club Atlético Colón,56,LB
José Peña,CD Huachipato,56,"CB, CDM"
Frank Ronstadt,Hamburger SV,56,"RB, RM"
Mikel Oyarzabal Ugarte,Real Sociedad,56,"CAM, CF"
İsmail Çipe,Galatasaray SK,56,GK
Abdulelah Al Malki,Al Wehda,56,CDM
Abdullah Al Migbas,Al Shabab,56,ST
Leonardo Serinelli,Sampdoria,56,CM
Emmanuel Oyeleke,Exeter City,56,"CM, CDM"
Max Crocombe,Barnet,56,GK
Adebayo Azeez,AFC Wimbledon,56,"ST, RW"
Pelly Ruddock Mpanzu,Luton Town,56,"CM, RM"
Emmanuel Arnold Okwi,SønderjyskE,56,ST
Viljar Myhra,Odds BK,56,GK
Darwin Carrero,Cúcuta Deportivo,56,"CDM, CB"
Andrey Pridyuk,Amkar Perm,56,RB
Themba Muata-Marlow,Newcastle Jets,56,"CB, RB"
Nikita Khaikin,Kuban Krasnodar,56,GK
Kyle MacLeod,Ross County FC,56,ST
Sergey Karetnik,Kuban Krasnodar,56,CM
David Eliécer Contreras Suárez,Jaguares de Córdoba,56,CDM
Jorge Iván Soto Botero,Deportivo Pasto,56,GK
Yeong Jun Oh,Jeonnam Dragons,56,"CAM, CM"
Sebastian Kopeć,Górnik Łęczna,56,CB
Mohamed Fadhloun,Football Bourg En Bresse Peronnas 01,56,CDM
Arthur Desmas,Chamois Niortais Football Club,56,GK
Dino Mikanović,Aarhus GF,56,RB
Diego de Jesús Aguilar Millán,Deportivo Toluca,56,RM
Emmanuel Osadebe,Gillingham,56,CM
Stephané Mvibudulu,TSV 1860 München,56,"RW, ST"
Valeriy Saramutin,Dinamo Moscow,56,CDM
Ryan Watson,Northampton Town,56,"CM, CAM"
Aaron Amadi-Holloway,Wycombe Wanderers,56,ST
David Alfredo Andrade Gómez,Jaguares de Chiapas,56,RM
Drissa Traoré,Swindon Town,56,CDM
Riccardo Melgrati,FC Pro Vercelli 1892,56,GK
Marco Bürki,FC Thun,56,"CB, LB"
Adam King,Crewe Alexandra,56,CM
Víctor Milke,Querétaro,56,LB
Stefan Mauk,Melbourne City FC,56,"CAM, CM"
Federico Di Francesco,SS Virtus Lanciano,56,"RW, LW"
Harold Rivera Roa,Patriotas Boyacá FC,56,CAM
Michael O'Donoghue,Colchester United,56,LB
Jordan Hugill,Preston North End,56,ST
Greg Kiltie,Kilmarnock,56,"LM, RM, CM"
Franco Gabriel Ferreyra,AIK,56,CM
Mateusz Wdowiak,Cracovia,56,CAM
Guillermo Vallejo Delgado,CD Numancia,56,GK
Hakan Olkan,Mersin İdman Yurdu,56,"RB, RM, CDM"
Viktor Götesson,IF Elfsborg,56,ST
Aleksandr Troshechkin,FC Rostov,56,"CM, CDM"
Alexander McQueen,Carlisle United,56,"RB, CB"
Abdullah Alammar,Al Hilal,56,CM
Rayan Raveloson,Tours FC,56,CAM
Florian Miguel,Tours FC,56,LB
Arley José Rodríguez Henry,Alianza Petrolera,56,ST
Andy Thoma,Portland Timbers,56,LB
Maximiliano Méndez,Club Atlético Sarmiento,56,RB
Víctor Villacañas Morales,CD Leganés,56,ST
Holicharan Narzary,India,56,ST
Armin Mujakic,SK Rapid Wien,56,"CAM, LM, RM"
Andreas Hanche-Olsen,Stabæk Fotball,56,CB
Arent Emil Hauge,FK Haugesund,56,CM
Fadil Sido,FC Metz,56,"RM, RW"
Jack Duncan,Randers FC,56,GK
Andreas Hirzel,Hamburger SV,56,GK
Sam Long,Oxford United,56,"CB, RB"
Denis Terentyev,FC Rostov,56,RB
Harry Middleton,Doncaster Rovers,56,"CM, CDM"
Enzo Basilio,Dijon FCO,56,GK
Alexandr Selikhov,Amkar Perm,56,GK
Kamil Cupriak,Górnik Zabrze,56,"ST, RM"
Francisco Javier Romero Perez,Unión La Calera,56,CM
Rasmus Andersson,Falkenbergs FF,56,"RB, RM"
Carl Ekstrand Hamrén,Örebro SK,56,CB
Francois-Joseph Sollacaro,AC Ajaccio,56,GK
Liam Hughes,Cambridge United,56,"CM, RM, RB"
Narayan Das,India,56,LB
Ivan Cifuentes Roldán,Albacete BP,56,"CAM, CM"
Saleh Al Arfag,Hajer,56,ST
Patrick Doody,Chicago Fire,56,LB
Pablo Benítez Alveal,CD Universidad de Concepción,56,GK
Erik Lindell,IFK Norrköping,56,LB
Mansour Jawhar,Al Shabab,56,GK
Fredrik Michalsen,Tromsø IL,56,CM
Joia Nuno Da Costa,Valenciennes FC,56,ST
Fraser Franks,Stevenage,56,"CB, RB, LB"
Eoin Wearen,Bohemian FC,56,"CM, CAM"
Ryan Lloyd,Port Vale,56,"LM, CM"
Adam Evans,Bohemian FC,56,"LM, ST, RM"
Tosin Olufemi,Colchester United,56,"RB, LB"
Mohammed Al Fatil,Al Ahli,56,CB
Arthur Daniel Irawan,Waasland-Beveren,56,RB
Saleh Al Ghaddouni,Al Taawoun,56,ST
Mahlon Beresford Baker Romeo,Millwall,56,"RB, RM, LB"
Christopher Lenz,Borussia Mönchengladbach,56,"LB, CB"
Aaron Calver,Sydney FC,56,"RB, CB"
Ambrose Gnahore,SD Huesca,56,"LM, LB"
Joe Bunney,Rochdale,56,"ST, RM, RW"
Eder Castañeda Botia,Atlético Huila,56,CB
Francesco Ruberto,FC Thun,56,GK
Fabián González,La Equidad,56,ST
Isaac Enrique Arias Villamíl,Deportes Tolima,56,ST
Edwin Roberto Sandez Cota,Jaguares de Chiapas,56,"CM, CDM"
Rasmus Levin Martinsen,Viking FK,56,CB
안진범 Jin Bum Ahn,Incheon United FC,56,"ST, CM"
Marvin Egho,FC Admira Wacker Mödling,56,"RW, LW, ST"
Diego Alejandro Martínez Marín,Jaguares de Córdoba,56,GK
Sebastian Ring,Örebro SK,56,LB
Leonard Stolz,New York Red Bulls,56,"CM, CAM"
Jonathan Eduardo Cantillana Zorrilla,CD Palestino,56,CM
Rodrigo Nicolás Lechner,Crucero del Norte,56,CB
정영총 郑银重,Jeju United FC,56,"CAM, CF, ST"
Bartosz Jaroch,Podbeskidzie Bielsko-Biała,56,RB
Heriberto Vidales,Deportivo Toluca,56,CB
Ollie Clarke,Bristol Rovers,56,CM
Shaun Jeffers,Yeovil Town,56,ST
Hampus Nilsson,Djurgårdens IF,56,GK
Mark Griffin,Bohemian FC,56,"ST, RM"
David O'Connor,Shamrock Rovers,56,"CB, LB"
Lloyd Allinson,Huddersfield Town,56,GK
Ali Kharmi,Al Raed,56,ST
Mohammed Al Saiari,Hajer,56,"ST, CAM"
John  Berner,Colorado Rapids,56,GK
Jorge Sartiaguin,Deportivo Toluca,56,CM
Héctor Pizana Pascual,Albacete BP,56,GK
Fernando Cornejo,Unión Española,56,CB
Javier Correa,Godoy Cruz,56,ST
Steven Rigg,Carlisle United,56,"ST, CAM, CM"
Robert  Völkl,SV Grödig,56,"CDM, CB, CM"
Taras Romanczuk,Jagiellonia Białystok,56,"CDM, CM"
Nick Haughton,Fleetwood Town,56,CAM
Diego Carlos Figueroa Cobo,Santiago Wanderers,56,GK
Phanuel Kavita,Real Salt Lake,56,CB
Dobrijov Rusov,Piast Gliwice,56,GK
Mairon Quiñones,Deportivo Pasto,56,LB
Leyvin Balanta,Independiente Santa Fe,56,LB
Stewart Murdoch,Ross County FC,56,"CM, RM"
Nathan Ralph,Newport County,56,"LM, LB"
Hugh Douglas,Bray Wanderers,56,"CB, RB"
Craig Hyland,Shamrock Rovers,56,GK
Daniel Jones,Hartlepool United,56,CB
Gauthier Gallon,Nîmes Olympique,56,GK
Cristian Edward Guerra Torres,Unión Española,56,GK
Junior Messi Enguene,Clermont Foot 63,56,CM
Anthony Kasparian,Nîmes Olympique,56,GK
Ferdinand Weinwurm,SK Rapid Wien,56,"RW, RM, RWB"
Tom King,Millwall,56,GK
Clément Deprès,Nîmes Olympique,56,ST
Alex Mullen,Sydney FC,56,CM
Robbie Creevy,Bohemian FC,56,"CM, CDM"
Tiarnán Mulvenna,Drogheda United,56,"ST, RM"
Keith Buckley,Bohemian FC,56,"CM, RM"
Abdulaziz Al Mansour,Al Wehda,56,"CAM, CM"
Zoran Kvržić,Spezia,56,RM
Michael  Lisch,Houston Dynamo,56,GK
Eirik Haugstad,Stabæk Fotball,56,"CM, RB"
Ali Al Ahsaei,Al Khaleej,56,GK
Fahad Al Saqri,Al Faisaly,56,LM
Leandro De Bórtoli,Club Atlético Temperley,56,GK
Abdurahman Al Jahdali,Al Qadisiyah,56,CB
Shane Tracy,Limerick FC,56,"LB, LM"
John Sullivan,Bray Wanderers,56,"CDM, RB"
Peter McGlynn,Bray Wanderers,56,"RM, LM, RB"
Rino Anto,India,56,RB
Jesús García,Dorados de Sinaloa,56,GK
Morten Beck Andersen,Hobro IK,56,ST
Esteban Andrés Bravo Cancino,Unión La Calera,56,CM
Matthew Sim,Central Coast Mariners,56,"LM, LB"
Curtley Williams,Luton Town,56,"RB, CB"
Hassan Al Traidi,Al Khaleej,56,CB
Saud Qarn,Al Raed,56,CDM
Steve Collis,Rochdale,56,GK
Antony Sweeney,Carlisle United,56,"CM, CAM"
Robbie Williams,Limerick FC,56,"CB, LB"
Jason Byrne,Bohemian FC,56,ST
Liam Kearney,Cork City,56,"LM, LW, RW"
