Name,club,overall,player_positions
Diant Ramaj,1. FC Heidenheim 1846,56,GK
Jannes Van Hecke,SV Zulte-Waregem,56,"CM, LB"
Andre Hasanally,Colchester United,56,"CAM, RM"
Justin Roth,FC Thun,56,CDM
Lorenzo Ruggiero,Perugia,56,GK
Ramy Najjarine,Melbourne City FC,56,"LM, CAM"
Josef Bursik,Accrington Stanley,56,GK
Dion Sanderson,Wolverhampton Wanderers,56,"CB, RWB"
Oscar Aga,Stabæk Fotball,56,ST
Thomas Roberts,FC Dallas,56,CAM
Lucas Bastián Alarcón Ancapi,Universidad de Chile,56,CB
Pedro Campos,Club Necaxa,56,RW
Dominic Revan,Aston Villa,56,"CB, LB"
Aboubacar Konte,Sarpsborg 08 FF,56,"RM, LM"
Alexi Pitu,FC Viitorul,56,RW
Tommy Pawlson,Bury,56,"LW, ST"
Tyreke Wilson,Manchester City,56,LB
Yahia Fofana,Le Havre AC,56,GK
Tyreece John-Jules,Arsenal,56,ST
Okera Simmonds,Accrington Stanley,56,"ST, RW, LM"
Adrian Benedyczak,Pogoń Szczecin,56,ST
Hakim Guenouche,KFC Uerdingen 05,56,LB
Egy Maulana Vikri,Lechia Gdańsk,56,CAM
Luka Marković,Crotone,56,ST
Patrik Gunnarsson,Brentford,56,GK
Geraldo Bajrami,Birmingham City,56,CB
Wilfried Bedfian,La Berrichonne de Châteauroux,56,GK
Josip Stanisic,Bayern München II,56,"CB, RB"
Hussain Al Eissa,Al Adalah,56,"RM, ST"
Aksel Aktas,Kayserispor,56,"CAM, RM"
Tyler Magloire,Rochdale,56,CB
Johan Castillo Aracena,Deportes Iquique,56,"LW, CAM"
Stephen Mallon,Sheffield United,56,"LM, LWB"
Leon Bürger,Eintracht Braunschweig,56,"CM, CAM"
Albie Morgan,Charlton Athletic,56,CM
Ángel Alonzo,Club Necaxa,56,GK
Faraj Al Ghashayan,Al Nassr,56,RM
Martín Lara,Club Necaxa,56,"RM, RB"
Bryan Teixeira,Clermont Foot 63,56,"CAM, CM"
Cristian Dumitru,Academica Clinceni,56,ST
Julian Albrecht,Hertha BSC,56,"CDM, CM"
Cendrim Kameraj,FC Lugano,56,RWB
Berkay Fındık,Antalyaspor,56,CB
Pavle Vagic,AFC Eskilstuna,56,"LM, ST, CM"
Youssef Maleh,Venezia FC,56,CM
Virgil Gomis,Macclesfield Town,56,ST
Mukhair Al Rashidi,Al Fayha,56,RWB
Marius Hauptmann,FSV Zwickau,56,"RM, LM, CAM"
Adrian Delap,Derry City,56,"RM, RB"
Max Kulke,SG Dynamo Dresden,56,CM
Mohammed Al Sufyani,Al Wehda,56,"LM, CAM"
Maher Al Mutairi,Al Hazem,56,CAM
Alexander Ahl Holmström,Kalmar FF,56,ST
Javier Almerge Viñuales,SD Huesca,56,RB
Dimitrios Ioannidis,Fortuna Sittard,56,CM
Alexandru Zaharia,Politehnica Iaşi,56,ST
Marius Leca,FC Viitorul,56,CB
Timo Hölscher,Viktoria Köln,56,"CM, CAM"
Delio Palmieri,Royal Excel Mouscron,56,CM
David Sesay,Crawley Town,56,LWB
Martin Ove Roseth,Molde FK,56,"CB, LB"
Teddy Howe,Reading,56,RB
Alex Bradley,Lincoln City,56,"RW, CM"
Ryan Clampin,Colchester United,56,"LB, LWB, LM"
Rhys Norrington-Davies,Rochdale,56,"LWB, LB"
Rahmat Akbari,Brisbane Roar,56,"CAM, ST"
Glenn Walker,Ranheim Fotball,56,CB
Oliver Klitten,Aalborg BK,56,"LW, ST"
Keane Lewis-Potter,Hull City,56,ST
Owen Bailey,Newcastle United,56,"CDM, CB"
Lewis Gibbens,Mansfield Town,56,CB
Yves Kaiser,FC Basel 1893,56,CB
Helmer Andersson,Örebro SK,56,CB
Benjamín Jerez,Colo-Colo,56,RB
Liam Scales,UCD AFC,56,CB
Neil Farrugia,Shamrock Rovers,56,"LM, RM"
André Alsanati,Hammarby IF,56,RW
Taylor Allen,Forest Green Rovers,56,"LW, ST"
Paul Grauschopf,SpVgg Unterhaching,56,"CB, CDM, RB"
田中 渉,Vegalta Sendai,56,"CM, CDM, CAM"
정치인 郑治仁,Daegu FC,56,LW
Nicolás Cordero,Club Atlético Huracán,56,ST
Harry Darling,Cambridge United,56,CB
Dylan Pierias,Western United FC,56,RB
José David Guzmán Pinzón,Patriotas Boyacá FC,56,CAM
Daniel Mushitu,AIK,56,ST
Oskar Snorre,Lyngby BK,56,GK
Joe Grayson,Blackburn Rovers,56,"CB, CDM"
Marco Dulca,FC Viitorul,56,CM
Benjamín Berríos,CD Everton de Viña del Mar,56,"CM, LB"
Kelyan Guessoum,Nîmes Olympique,56,CB
沖 悠哉,Kashima Antlers,56,GK
Kasper Waarst Høgh,Randers FC,56,ST
Juan Diego Nieva Guzmán,América de Cali,56,"CDM, CM"
Max Sheaf,Cheltenham Town,56,"CM, CAM"
Flavius Botișeriu,1. FC Kaiserslautern,56,LB
Michael Steinwender,SV Mattersburg,56,CB
Kalle Björklund,Hammarby IF,56,CB
Nicholas Mickelson,Strømsgodset IF,56,RB
Geani Crețu,Dinamo Bucureşti,56,CM
Lewis Gilboy,Accrington Stanley,56,"LM, CAM"
Michael Fernandes,Colchester United,56,"LM, RM, ST"
Dario De Vita,Viktoria Köln,56,CB
Claudiu Borțoneanu,FC Voluntari,56,CM
Ricardo Cruz,Deportivo Toluca,56,RM
Yahya Khormi,Al Taawoun,56,"CAM, RM"
David Kasumu,Milton Keynes Dons,56,"CM, RB"
Corey O'Keeffe,Macclesfield Town,56,"RB, CM, RM"
Sam Nombe,Milton Keynes Dons,56,ST
İsmail Ünal,Alanyaspor,56,GK
Christian Dahle Borchgrevink,Vålerenga Fotball,56,RB
Joe Rankin-Costello,Blackburn Rovers,56,"RM, RWB, RB"
Henrik Bellman,Östersunds FK,56,LM
Yoan Zouma,Bolton Wanderers,56,CB
Jonas Scholz,1. FC Kaiserslautern,56,"CB, LB"
Naif Almas,Al Nassr,56,CB
吴少聪,Guangzhou Evergrande Taobao FC,56,"CM, LM, CB"
Anthony Driscoll-Glennon,Burnley,56,"LB, CB"
Andrés Canchano,Unión Magdalena,56,RB
Ernesto Carratala Jimenez,Viktoria Köln,56,"RM, LM"
Boris Essele,Amiens SC,56,GK
Ruben Roosken,FC Emmen,56,RB
Hasan Huseyin Duman,Strømsgodset IF,56,CM
Louis Jones,Doncaster Rovers,56,GK
Sebastian Pedersen,Strømsgodset IF,56,ST
Lewis Butroid,Scunthorpe United,56,LB
Leon Davies,Cambridge United,56,RB
Jason Law,Mansfield Town,56,"LWB, LW, ST"
Steven Alzate,Brighton & Hove Albion,56,"CM, CAM"
Dominik Jończy,Zagłębie Lubin,56,CB
조용재 赵永载,Daegu FC,56,RW
Khaled Al Dubaysh,Al Adalah,56,LB
Dan McNamara,Newport County,56,RB
Andrew Lyons,Bohemian FC,56,RB
Laorent Shabani,Malmö FF,56,"CAM, CF"
Pacifique Niyongabire,Adelaide United,56,"RW, CAM"
Stan van Dijck,VVV-Venlo,56,CB
Patrick Okonkwo,Atlanta United,56,ST
Michael Andrés Fuentes Vadulli,Deportes Iquique,56,CF
山田 康太,Nagoya Grampus,56,"CM, CF, RB"
Liam Kerrigan,UCD AFC,56,"CAM, LM, RW"
Wiktor Pleśnierowicz,Lech Poznań,56,CB
Hussain Salem,Ettifaq FC,56,LB
Isaac Olaofe,Millwall,56,ST
Conor Kearns,UCD AFC,56,GK
Azad Toptik,Kasimpaşa SK,56,"LM, RM, ST"
Benji Michel,Orlando City SC,56,ST
Ibrahim Karamoko,Chievo Verona,56,CM
Shaquil Delos,FC Chambly Oise,56,LB
Caolán Boyd-Munce,Birmingham City,56,CM
Mateusz Spychała,Korona Kielce,56,RB
Philippe Paulin Keny,La Berrichonne de Châteauroux,56,ST
Philipp Bachmeier,KFC Uerdingen 05,56,GK
Cem Sabanci,MSV Duisburg,56,ST
Joep Munsters,VVV-Venlo,56,CDM
Cristian Pizarro,CD O'Higgins,56,"CDM, CM"
Jesús Garza,Tigres U.A.N.L.,56,LM
Connor van den Berg,Willem II,56,GK
Łukasz Soszyński,Zagłębie Lubin,56,CDM
Sang Su Lee,Pohang Steelers,56,CB
Rory Feely,Waterford FC,56,"RB, CB"
Jack McMillan,Livingston FC,56,"LB, RB"
Mohamed Zeroual,KV Mechelen,56,CAM
Tadhg Ryan,Cork City,56,GK
Thomas Heward-Belle,Sydney FC,56,GK
Liam Gibson,Grimsby Town,56,LB
Linus Obexer,FC Lugano,56,LWB
Lucas Dias,Nîmes Olympique,56,GK
Marcelo Agustín Miño,Rosario Central,56,GK
Muteb Al Hamad,Damac FC,56,ST
Kevin Tshiembe,Lyngby BK,56,"CB, RWB"
Giles Phillips,Wycombe Wanderers,56,CB
Johannes Tartarotti,SCR Altach,56,"CM, CDM"
Daniel Stynes,Perth Glory,56,CAM
Juan Carlos Caicedo,Deportivo Cali,56,CDM
Peter Ouaneh,FC Lorient,56,CB
Amar Hodžić,Wolfsberger AC,56,ST
Meinhard Olsen,Kristiansund BK,56,"LM, LW"
Nasser Al Dajani,Al Taawoun,56,"CAM, CM"
Gaétan Bosiers,KV Mechelen,56,CAM
Andreas Heimer,Silkeborg IF,56,"CM, CDM, CAM"
Theo Rieg,Bayern München II,56,"CB, LB"
Alessandro Fiordaliso,Venezia FC,56,RB
Habib Al Watyan,Al Fateh,56,GK
Mikey Place,Finn Harps,56,ST
Andy Fisher,Blackburn Rovers,56,GK
Rauf Öktem,Alanyaspor,56,"CM, CDM"
Dariusz Pawłowski,Górnik Zabrze,56,RB
Daniel Guadalupe López Valdez,Club Tijuana,56,ST
William Fitzgerald,Waterford FC,56,LM
Lucas Buades,Nîmes Olympique,56,"ST, RW, RB"
Gastón Zuñiga,CD O'Higgins,56,RB
Gaute Vetti,Sarpsborg 08 FF,56,"CM, CB"
Tim Rönning,IF Elfsborg,56,GK
Ema Twumasi,FC Dallas,56,LW
Camilo Andrés Ariza Ávila,Deportivo Cali,56,GK
Jonas Meiser,SG Sonnenhof Großaspach,56,"ST, CAM"
Daniël Camara Bos,FC Emmen,56,RB
安藤 瑞季,Cerezo Osaka,56,CF
松田 陸,Gamba Osaka,56,RB
Miguel Ospino,Unión Magdalena,56,GK
Ruyeri Blanco,Unión Magdalena,56,ST
Josh Nisbet,Central Coast Mariners,56,CDM
Jonathan Chacón,Gimnasia y Esgrima La Plata,56,CB
Jae Won Shin,FC Seoul,56,RWB
Luis Quintero,América de Cali,56,GK
Brandon Onkony,Hobro IK,56,CB
Michał Trąbka,LKS Lodz,56,CAM
Johannes Kraus,FC Würzburger Kickers,56,"CB, LB"
Jon Irazábal Iraurgui,CD Mirandés,56,LB
Abel Aguirre,Club Necaxa,56,CM
Steven Ako,En Avant de Guingamp,56,LB
Arno Van Keilegom,KV Mechelen,56,CAM
Brayan Moreno,Atlético Huila,56,CAM
Alex Palmer,Plymouth Argyle,56,GK
Mark Shelton,Salford City,56,CM
Daniel Devine,Bradford City,56,CM
Mohammed Al Saeed,Al Fateh,56,"LM, LB"
李海龙,Shandong Luneng TaiShan FC,56,RB
Chris Zuvela,Sydney FC,56,"CM, CDM"
魏震,Shanghai SIPG FC,56,CB
Marokhy Ndione,IF Elfsborg,56,ST
Fahad Al Rashidi,Al Taawoun,56,"LM, RM"
王子铭,Beijing Sinobo Guoan FC,56,ST
Ciaron Brown,Cardiff City,56,"CB, LB, LWB"
Ali Al Hassan,Al Fateh,56,CDM
Piotr Pierzchała,Korona Kielce,56,CB
김지현 Ji Hyun Kim,Gangwon FC,56,ST
Hani Al Sibyani,Al Fayha,56,LWB
Théo Vermot,AS Saint-Étienne,56,GK
Omar Al Jadaani,Al Ittihad,56,LM
Nattawut Suksum,FC Tokyo,56,"CAM, LM, RM"
陈科睿,Shandong Luneng TaiShan FC,56,"CAM, LW, ST"
Jhon Labastidas,Unión Magdalena,56,LM
鲍亚雄,Hebei China Fortune FC,56,GK
Mathieu Troonbeeckx,Sint-Truidense VV,56,RM
Tomás Ahumada,Audax Italiano,56,GK
Jakov Medić,SV Wehen Wiesbaden,56,CB
Dominik Klann,SC Preußen Münster,56,CDM
Charlie Cooper,Forest Green Rovers,56,CM
Dario Marzino,BSC Young Boys,56,GK
Calum Waters,St. Mirren,56,"LB, LM"
Mario Shabow,Central Coast Mariners,56,"LM, CM"
Edi Sylisufaj,Falkenbergs FF,56,ST
Jonas Dakir,Randers FC,56,GK
Brian Chevreuil,La Berrichonne de Châteauroux,56,CAM
Tyler Hamilton,Hull City,56,LM
Jack Tucker,Gillingham,56,CB
Jon Gallagher,Aberdeen,56,"RB, RWB"
Léo Farine,Neuchâtel Xamax,56,CB
Abdullah Al Bahri,Ettifaq FC,56,GK
Ryan Graydon,Bohemian FC,56,"LM, RM"
Ali Al Hidhani,Al Ain FC,56,RB
Carlos Pájaro,Once Caldas,56,RB
Paul Costea,Gaz Metan Mediaş,56,LM
Jérémy Corinus,AC Ajaccio,56,"CB, CDM"
Silas Schwarz,SV Waldhof Mannheim,56,RM
Florian Kastenmeier,Fortuna Düsseldorf,56,GK
Damian Michalski,Wisła Płock,56,CB
Giorgio Lionetti,Castellammare di Stabia,56,CM
Omar Rodríguez,Independiente Santa Fe,56,GK
Florian Heister, SSV Jahn Regensburg,56,"RM, RB"
Hugo Vandermersch,Stade Malherbe Caen,56,"RB, CB"
Víctor Jaramillo,Deportivo Toluca,56,CAM
Max Winter,RB Leipzig,56,"CM, CDM"
Tomasz Dejewski,Lech Poznań,56,CB
崔明安,Dalian YiFang FC,56,"CDM, CAM"
Sam Lavelle,Morecambe,56,CB
Alfie Kilgour,Bristol Rovers,56,CB
林 瑞輝,Gamba Osaka,56,GK
龙威,Henan Jianye FC,56,"CB, CDM, LB"
Colm Deasy,Finn Harps,56,"RB, RWB, LB"
Lorenz Grabovac,SKN St. Pölten,56,"LW, RW"
Serigne Fallou Niang,La Berrichonne de Châteauroux,56,CM
Baixu Xiang,Shenzhen FC,56,ST
Sebastián Pereira,CD Everton de Viña del Mar,56,CB
樋口 雄太,Sagan Tosu,56,CM
荒木 隼人,Sanfrecce Hiroshima,56,CB
Oliver Sigurjónsson,FK Bodø/Glimt,56,CM
Cristian Arco Cabello,Cádiz CF,56,GK
Francesco Karkalis,Pescara,56,"CB, LB"
Frederik Schram,SønderjyskE,56,GK
董岩锋,Dalian YiFang FC,56,RB
Gustav Dahl,Silkeborg IF,56,LB
Bradley Stevenson,Gillingham,56,"CAM, CM"
Adrian Kappenberger,Hobro IK,56,GK
Mohammed Naji,Al Fateh,56,"CB, CDM"
刘恒,Henan Jianye FC,56,CB
杨万顺,Tianjin TEDA FC,56,LW
Akira Ando,Matsumoto Yamaga,56,CDM
Joachim Olufsen,Ranheim Fotball,56,LW
Aoshuang Nie,Wuhan Zall,56,"CM, CDM, CAM"
Luis Ortiz,Cúcuta Deportivo,56,"RB, CM"
Hazaa Assiri,Abha Club,56,"LB, LM"
Luka Kukić,Korona Kielce,56,GK
Mohsen Abdullah,Al Ain FC,56,"CM, RM"
Alex Addai,Cheltenham Town,56,ST
Rhys Oates,Morecambe,56,"LM, RM, ST"
Hussain Ali Al Jasim,Al Adalah,56,"ST, RM"
髙木 和彻,Shimizu S-Pulse,56,GK
Matt Bersano,San Jose Earthquakes,56,GK
Lukas Wackerle,SKN St. Pölten,56,GK
涉谷 飞翔,Nagoya Grampus,56,GK
Radoslav Tsonev,Lecce,56,"CM, CAM, RM"
Mun Kyung Gun,Oita Trinita,56,GK
Adam Bergmark Wiberg,Djurgårdens IF,56,ST
김승우 金勝友,Jeju United FC,56,CB
馬渡 洋樹,Kawasaki Frontale,56,GK
Edward Morillo,Atlético Huila,56,ST
Abdullah Al Khamis,Al Adalah,56,CDM
Niall Corbet,Bohemian FC,56,GK
이승규 Seung Kyu Lee,Gangwon FC,56,GK
Mark Timlin,Finn Harps,56,"CM, LM, RM"
Ciarán Gallagher,Finn Harps,56,GK
彭睿,Tianjin TEDA FC,56,"LB, RB"
Pablo Benítez Alveal,CD Universidad de Concepción,56,GK
Andre Rawls,Colorado Rapids,56,GK
Matthias Minder,Neuchâtel Xamax,56,GK
Makito Ito,Yokohama F. Marinos,56,"CB, RB"
Maciej Dampc,LKS Lodz,56,CB
Ryan Watson,Northampton Town,56,CM
Luke Conlan,Morecambe,56,"LB, LWB"
Areli Hernández,Querétaro,56,LB
David Moyo,Hamilton Academical FC,56,"ST, RW, RM"
황성민 Sung Min Hwang,Jeju United FC,56,GK
김종필 金鐘必,Gyeongnam FC,56,"CB, CM"
方镜淇,Tianjin Quanjian FC,56,GK
孙国文,Dalian YiFang FC,56,LM
季骁宣,AJ Auxerre,56,CAM
명준재 Joon Jae Myeong,Incheon United FC,56,"RB, CAM"
Aymen Souda,Livingston FC,56,CAM
Kyle Zobeck,FC Dallas,56,GK
Adam Grinwis,Orlando City SC,56,GK
John Mary,Shenzhen FC,56,ST
川俣 慎一郎,Kashima Antlers,56,GK
Tony McNamee,Finn Harps,56,"LM, CM"
Marco Raimondo-Metzger,TSV 1860 München,56,CB
Zachary Mills,Oldham Athletic,56,RB
Cristian Andreoni,Ascoli,56,RB
Venancio junior Osman de menezes,Gyeongnam FC,56,LW
Raffaele Cretaro,Finn Harps,56,"ST, CAM, LM"
John Russell,Sligo Rovers,56,"CM, CDM"
Shoubo Sun,Wuhan Zall,56,GK
Michael McCrudden,Derry City,56,"ST, LM"
栗原 勇蔵,Yokohama F. Marinos,56,CB
沈俊,Shanghai Greenland Shenhua FC,56,GK
杨一虎,Beijing Renhe FC,56,LW
Aníbal Mosquera,Unión Magdalena,56,RM
Leonardo Morales,Gimnasia y Esgrima La Plata,56,RB
Zhiwei Song,Wuhan Zall,56,CDM
Bali Mumba,Sunderland,55,CM
Jorge García,Cruz Azul,55,CB
Carlos Herrera,Curicó Unido,55,CAM
Uros Vasic,FC Thun,55,RM
Louie Sibley,Derby County,55,CM
Tom Renaud,FC Lorient,55,CDM
Stephen Walker,Middlesbrough,55,"ST, CAM"
Maxime Wenssens,Sint-Truidense VV,55,GK
Chris Goslin,Atlanta United,55,"CM, CAM"
Izer Aliu,FC Zürich,55,"CM, CDM"
Isaac Angking,New England Revolution,55,CDM
Taylor Perry,Wolverhampton Wanderers,55,CM
Fabian Tauchhammer,Wolfsberger AC,55,RB
Sam McCallum,Coventry City,55,LB
Rumarn Burrell,Middlesbrough,55,ST
Sotiris Alexandropoulos,Panathinaikos FC,55,"CM, CDM"
Birkan Kirdar,Melbourne Victory,55,"CAM, CM"
Nias Hefti,FC Thun,55,"LB, LM"
Oliver Petersen,Molde FK,55,GK
Mikołaj Nawrocki,Jagiellonia Białystok,55,CAM
Camilo Albornoz,Atlético Tucumán,55,CM
Kurukalip Cagtay,Kasimpaşa SK,55,LB
Innes Cameron,Kilmarnock,55,"CF, CAM"
Maxime De Bie,KV Mechelen,55,CDM
Bradley Wade,Rochdale,55,GK
Tyrese Francois,Fulham,55,CM
Antonio Alejandro Díaz Campos,CD O'Higgins,55,"LW, LB"
Jan Łoś,Arka Gdynia,55,ST
Aaron Bastiaans,VVV-Venlo,55,"CAM, CM"
Saikou Janneh,Bristol City,55,ST
Jordan Adebayo-Smith,Lincoln City,55,ST
Mattia Zennaro,Genoa,55,CM
Luis Gabriel Rivas Mosquera,Deportes Tolima,55,GK
Serkan Bakan,Göztepe SK,55,LM
Jake Doyle-Hayes,Cheltenham Town,55,CM
George Lloyd,Cheltenham Town,55,ST
Harvey Knibbs,Cambridge United,55,"ST, LW"
Iván Ibáñez,Deportivo Cali,55,"ST, RW"
Radhi Al Otaibi,Al Wehda,55,"RB, CDM"
Mateusz Skrzypczak,Lech Poznań,55,"CDM, CB"
Ágoston Kiss,DSC Arminia Bielefeld,55,GK
Kastriot Imeri,Servette FC,55,"CDM, CM"
Sebastian Jørgensen,Silkeborg IF,55,RM
Ishamel Schubert-Abubakari,Hallescher FC,55,"ST, LW, RW"
Giona Leibold,SV Wehen Wiesbaden,55,LM
Ryan Campbell-Gordon,Port Vale,55,"LB, CB, RB"
Cameron Breadner,St. Mirren,55,LM
Abdou Diakhate,Parma,55,CM
Patrick Reading,Middlesbrough,55,LB
Maren Haile-Selassie,Neuchâtel Xamax,55,"LM, CAM"
Pedro Teixeira,BSC Young Boys,55,LM
Ben Johnson,West Ham United,55,RB
Hampus Finndell,Djurgårdens IF,55,CM
Rahmetullah Berişbek,Gençlerbirliği SK,55,"CAM, CM"
Loïc Jacot,FC Luzern,55,GK
Arthur Iontton,Stevenage,55,CM
Furkan Kadir Durmuş,Sivasspor,55,CM
Ahmed Farid,Ettifaq FC,55,"RM, ST"
Georgios Pintidis,FC Ingolstadt 04,55,"CM, CDM"
Andre Reynolds II,Chicago Fire,55,RB
Trey Muse,Seattle Sounders FC,55,GK
Alexander Concha,CD Everton de Viña del Mar,55,"CM, CAM"
Ahmadou Dia,Olympique de Marseille,55,GK
Kamil Piątkowski,Raków Częstochowa,55,CB
Korede Adedoyin,Hamilton Academical FC,55,"RM, ST"
Mario De Marino,Venezia FC,55,CB
Rarmani Edmonds-Green,Huddersfield Town,55,"CB, RB"
Cristian Moya,Atlético Nacional,55,CB
Luis Gamíz,Club Tijuana,55,CDM
고재현 Jae Hyun Ko,Daegu FC,55,RM
Cesar Matheo Castaño Gómez,La Equidad,55,CAM
Lukas Sparre Klitten,Aalborg BK,55,LB
Samuel Brolin,AIK,55,GK
Noel Niemann,TSV 1860 München,55,"RM, LM"
Fredrik Hammar,Brentford,55,CM
Andrew Delly Marie-Sainte,Livorno,55,CB
Eren Çetindere,Sivasspor,55,CDM
Emil Varhaugvik Breivik,Molde FK,55,"CM, CDM"
Jared Khasa,FC Sion,55,"RM, LM, ST"
August Mikkelsen,Tromsø IL,55,"LM, RM"
藤井 陽也,Nagoya Grampus,55,RB
Phillip Ejimadu,Los Angeles FC,55,GK
Dennis Politic,Bolton Wanderers,55,RM
Arno Valkenaers,KV Mechelen,55,GK
Dylan Ruiz-Diaz,Central Coast Mariners,55,ST
Nikolas Dyhr,FC Midtjylland,55,LWB
Stiwart Acuña,Junior FC,55,RW
Luis Galicia,Tiburones Rojos de Veracruz,55,CB
Kyung Hyun Min,Pohang Steelers,55,"CB, RB"
İbrahim Sevinç,Antalyaspor,55,CDM
Daniel Grimshaw,Manchester City,55,GK
Kevin Mellado,Deportes Iquique,55,ST
Louis Dunne,Colchester United,55,"CAM, CM, LM"
Josh Koroma,Huddersfield Town,55,"ST, RW"
Jordan Ponticelli,Tranmere Rovers,55,ST
Abel Hidalgo,Deportes Iquique,55,"CB, RB"
Ryan Barnett,Shrewsbury,55,CM
Juan Sebastián López Baena,Rionegro Águilas,55,ST
Trova Boni,KV Mechelen,55,CDM
Thaar Al Otaibi,Al Hilal,55,"RM, LM"
大垣 勇樹,Nagoya Grampus,55,ST
Niall Morahan,Sligo Rovers,55,"CM, CDM, RB"
Nick Otto,Eintracht Braunschweig,55,CB
Joshua Cavallo,Western United FC,55,CM
Andrew Scott,Accrington Stanley,55,ST
梅田 透吾,Shimizu S-Pulse,55,GK
松本 大弥,Sanfrecce Hiroshima,55,"CM, RM, RB"
Yoyo Mahdy,UCD AFC,55,ST
Richie O'Farrell,UCD AFC,55,"CAM, CM"
石井 快征,Sagan Tosu,55,ST
東 俊希,Sanfrecce Hiroshima,55,"CM, CAM, RW"
Victor Boniface,FK Bodø/Glimt,55,ST
Lars Nussbaumer,SCR Altach,55,CM
Juliusz Letniowski,Lech Poznań,55,CAM
Ryan Sandford,Millwall,55,GK
Nikola Tavares,Crystal Palace,55,CB
Brian Maher,St. Patrick's Athletic,55,GK
Tom Amos,IFK Göteborg,55,GK
Freyn Macleyn Figueroa Roa,Atlético Huila,55,CAM
Matias  Leiva Arancibia,CD Everton de Viña del Mar,55,ST
Ismael Cheick Coulibaly,Sarpsborg 08 FF,55,"CAM, CM, ST"
Hugo Constant,AS Nancy Lorraine,55,GK
严鼎皓,Guangzhou Evergrande Taobao FC,55,"RW, LM, CAM"
Daniel Miljanović,AFC Eskilstuna,55,LM
Moussa Diakité,FC Botoşani,55,"CM, CDM"
Carlos Zarama,Coquimbo Unido,55,RW
Niklas Jahn,FC Carl Zeiss Jena,55,ST
Daniel Hafsteinsson,Helsingborgs IF,55,CDM
Titas Milašius,Wisła Płock,55,RM
Robin Jalving,FC Emmen,55,GK
Nathan Gartside,Derry City,55,GK
Easah Suliman,Aston Villa,55,"CB, RB"
李晨,Beijing Renhe FC,55,GK
Jamie Stott,Oldham Athletic,55,"LB, CB"
佐々木 大樹,Vissel Kobe,55,"CAM, CF"
Frederik Ibsen,FC København,55,GK
Roman Birjukov,Eintracht Braunschweig,55,GK
Josh Key,Exeter City,55,"RM, ST"
山谷 侑士,Yokohama F. Marinos,55,"RM, ST"
Andrew Owusu,1. FC Heidenheim 1846,55,"CF, ST"
George Buliga,FC Voluntari,55,CB
Jonas Weik,SV Waldhof Mannheim,55,"LM, LB"
Evan Osam,UCD AFC,55,LB
サイ ゴダード,Benevento,55,"CAM, CM, LM"
Akin Famewo,Norwich City,55,CB
Vincenzo Venditti,Ascoli,55,GK
Berat Şahiner,Alanyaspor,55,LB
Martin Frese,FC Nordsjælland,55,"LW, LM"
Maximilian Weiß,FC Carl Zeiss Jena,55,CAM
Hamad  Hawsawi,Al Fayha,55,GK
徐天源,Hebei China Fortune FC,55,LM
Cameron Lindley,Orlando City SC,55,CM
Davino Liessens,Waasland-Beveren,55,CB
Leonardo Zottele,SCR Altach,55,CB
Sam Junqua,Houston Dynamo,55,LB
Carlo Armiento,Adelaide United,55,LM
Alexandre Ippolito,Royal Excel Mouscron,55,ST
Jan Vogel,SV Wehen Wiesbaden,55,CM
Mardochee Nzita,Perugia,55,LB
Jan Ras,SC Heerenveen,55,CM
Oulad Omar,Academica Clinceni,55,CAM
Aaron Hayden,Carlisle United,55,CB
Martin Francois,FC Sochaux-Montbéliard,55,CM
Jojo Wollacott,Forest Green Rovers,55,GK
Matty Gillam,Rochdale,55,"ST, CAM, LM"
Scott Twine,Swindon Town,55,"ST, LW"
Luca Colville,Bradford City,55,"LM, CAM"
Oliver Ottesen,FC Midtjylland,55,GK
茂木 秀,Cerezo Osaka,55,GK
Joseph Romanski,Swindon Town,55,LB
Sebastian Strózik,Cracovia,55,RM
Ricardo Gutiérrez,Monarcas Morelia,55,GK
平墳 迅,Shimizu S-Pulse,55,ST
Motohiko Nakajima,Cerezo Osaka,55,CF
Fabián Cantillo,Unión Magdalena,55,"CDM, CM"
Mark Dignam,UCD AFC,55,LB
Antonio Bustamante,DC United,55,CM
Cristopher Mesías,CD Cobresal,55,"LM, LW"
Byron Nieto,CD Antofagasta,55,"RM, RB"
Mircea Leasă,FC Voluntari,55,RB
Jostein Ekeland,Viking FK,55,ST
Torbjørn Heggem,Ranheim Fotball,55,CB
Florian Flick,SV Waldhof Mannheim,55,CB
Simon Beccari,WSG Tirol,55,GK
Peter Therkildsen,AC Horsens,55,"CB, CM"
Salis Abdul Samed,Clermont Foot 63,55,CDM
Philipp Sturm,Chemnitzer FC,55,CM
Sam Ling,Leyton Orient,55,"RWB, RB"
Evan Gumbs,Tranmere Rovers,55,CB
Geovan Jarit Montes Melo,Atlético Huila,55,RB
舩木 翔,Cerezo Osaka,55,"LM, LB, RM"
石川 启人,Sagan Tosu,55,CM
Fatih Ufuk,SC Paderborn 07,55,CDM
Janer Alexis Ordóñez Cuero,Jaguares de Córdoba,55,CB
内田 拓哉,FC Tokyo,55,"CAM, LM"
Faisal Mohammed Darisi,Al Raed,55,CB
Camilo Díaz,Rionegro Águilas,55,CDM
Jake Walker,St. Patrick's Athletic,55,ST
Jhoel Martinez,CD Universidad de Concepción,55,RW
Siniša Sprečaković,SV Waldhof Mannheim,55,CAM
